"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-78.88","43.92","OSHAWA","6155875","2022-06-17","2022","06","17","","25.9","","13.1","","19.5","","0.0","","1.5","","","","","","0.0","","","","32","","65",""
"-78.88","43.92","OSHAWA","6155875","2022-06-18","2022","06","18","","19.6","","9.4","","14.5","","3.5","","0.0","","","","","","0.0","","","","33","","63",""
"-78.88","43.92","OSHAWA","6155875","2022-06-19","2022","06","19","","21.2","","6.7","","14.0","","4.0","","0.0","","","","","","0.0","","","","30","","45",""
"-78.88","43.92","OSHAWA","6155875","2022-06-20","2022","06","20","","22.6","","13.3","","18.0","","0.0","","0.0","","","","","","0.0","","","","20","","32",""
"-78.88","43.92","OSHAWA","6155875","2022-06-21","2022","06","21","","27.8","","15.2","","21.5","","0.0","","3.5","","","","","","0.7","","","","22","","32",""
"-78.88","43.92","OSHAWA","6155875","2022-06-22","2022","06","22","","31.4","","17.1","","24.3","","0.0","","6.3","","","","","","2.5","","","","33","","55",""
"-78.88","43.92","OSHAWA","6155875","2022-06-23","2022","06","23","","27.6","","14.6","","21.1","","0.0","","3.1","","","","","","0.0","","","","31","","39",""
"-78.88","43.92","OSHAWA","6155875","2022-06-24","2022","06","24","","27.1","","14.6","","20.9","","0.0","","2.9","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-06-25","2022","06","25","","28.2","","14.2","","21.2","","0.0","","3.2","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-06-26","2022","06","26","","","M","","M","","M","","M","","M","","","","","","M","","","32","","45",""
"-78.88","43.92","OSHAWA","6155875","2022-06-27","2022","06","27","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-06-28","2022","06","28","","","M","","M","","M","","M","","M","","","","","","M","","","20","","32",""
"-78.88","43.92","OSHAWA","6155875","2022-06-29","2022","06","29","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-06-30","2022","06","30","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-07-01","2022","07","01","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-07-02","2022","07","02","","28.1","","11.8","","20.0","","0.0","","2.0","","","","","","0.0","","","","30","","50",""
"-78.88","43.92","OSHAWA","6155875","2022-07-03","2022","07","03","","24.2","","9.4","","16.8","","1.2","","0.0","","","","","","0.0","","","","33","","32",""
"-78.88","43.92","OSHAWA","6155875","2022-07-04","2022","07","04","","23.9","","11.1","","17.5","","0.5","","0.0","","","","","","0.0","","","","21","","39",""
"-78.88","43.92","OSHAWA","6155875","2022-07-05","2022","07","05","","22.3","","17.1","","19.7","","0.0","","1.7","","","","","","2.2","","","","31","","39",""
"-78.88","43.92","OSHAWA","6155875","2022-07-06","2022","07","06","","24.1","","14.9","","19.5","","0.0","","1.5","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-07-07","2022","07","07","","24.8","","12.5","","18.7","","0.0","","0.7","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-07-08","2022","07","08","","25.8","","13.9","","19.9","","0.0","","1.9","","","","","","0.0","","","","34","","35",""
"-78.88","43.92","OSHAWA","6155875","2022-07-09","2022","07","09","","22.0","","10.7","","16.4","","1.6","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-07-10","2022","07","10","","26.1","","13.8","","20.0","","0.0","","2.0","","","","","","0.0","","","","19","","32",""
"-78.88","43.92","OSHAWA","6155875","2022-07-11","2022","07","11","","27.7","","12.2","","20.0","","0.0","","2.0","","","","","","0.2","","","","19","","48",""
"-78.88","43.92","OSHAWA","6155875","2022-07-12","2022","07","12","","27.1","","15.6","","21.4","","0.0","","3.4","","","","","","1.0","","","","27","","50",""
"-78.88","43.92","OSHAWA","6155875","2022-07-13","2022","07","13","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-07-14","2022","07","14","","26.4","","12.5","","19.5","","0.0","","1.5","","","","","","0.0","","","","2","","42",""
"-78.88","43.92","OSHAWA","6155875","2022-07-15","2022","07","15","","25.8","","13.3","","19.6","","0.0","","1.6","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-07-16","2022","07","16","","28.5","","14.4","","21.5","","0.0","","3.5","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-07-17","2022","07","17","","28.2","","13.8","","21.0","","0.0","","3.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-07-18","2022","07","18","","25.5","","16.7","","21.1","","0.0","","3.1","","","","","","30.8","","","","30","","74",""
"-78.88","43.92","OSHAWA","6155875","2022-07-19","2022","07","19","","33.3","","15.0","","24.2","","0.0","","6.2","","","","","","0.0","","","","31","","32",""
"-78.88","43.92","OSHAWA","6155875","2022-07-20","2022","07","20","","30.3","","21.9","","26.1","","0.0","","8.1","","","","","","0.0","","","","20","","50",""
"-78.88","43.92","OSHAWA","6155875","2022-07-21","2022","07","21","","30.0","","20.3","","25.2","","0.0","","7.2","","","","","","0.0","","","","27","","63",""
"-78.88","43.92","OSHAWA","6155875","2022-07-22","2022","07","22","","28.5","","16.1","","22.3","","0.0","","4.3","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-07-23","2022","07","23","","29.3","","17.0","","23.2","","0.0","","5.2","","","","","","0.0","","","","20","","46",""
"-78.88","43.92","OSHAWA","6155875","2022-07-24","2022","07","24","","27.6","","19.3","","23.5","","0.0","","5.5","","","","","","27.7","","","","11","","58",""
"-78.88","43.92","OSHAWA","6155875","2022-07-25","2022","07","25","","23.6","","14.1","","18.9","","0.0","","0.9","","","","","","0.0","","","","29","","48",""
"-78.88","43.92","OSHAWA","6155875","2022-07-26","2022","07","26","","23.9","","12.9","","18.4","","0.0","","0.4","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-07-27","2022","07","27","","26.1","","14.5","","20.3","","0.0","","2.3","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-07-28","2022","07","28","","28.7","","17.7","","23.2","","0.0","","5.2","","","","","","0.0","","","","26","","55",""
"-78.88","43.92","OSHAWA","6155875","2022-07-29","2022","07","29","","26.9","","13.9","","20.4","","0.0","","2.4","","","","","","0.0","","","","24","","35",""
"-78.88","43.92","OSHAWA","6155875","2022-07-30","2022","07","30","","25.3","","14.3","","19.8","","0.0","","1.8","","","","","","0.0","","","","28","","41",""
"-78.88","43.92","OSHAWA","6155875","2022-07-31","2022","07","31","","27.0","","13.1","","20.1","","0.0","","2.1","","","","","","0.0","","","","19","","32",""
"-78.88","43.92","OSHAWA","6155875","2022-08-01","2022","08","01","","27.2","","14.0","","20.6","","0.0","","2.6","","","","","","0.0","","","","22","","45",""
"-78.88","43.92","OSHAWA","6155875","2022-08-02","2022","08","02","","25.4","","15.0","","20.2","","0.0","","2.2","","","","","","0.0","","","","33","","35",""
"-78.88","43.92","OSHAWA","6155875","2022-08-03","2022","08","03","","26.7","","12.6","","19.7","","0.0","","1.7","","","","","","0.0","","","","17","","37",""
"-78.88","43.92","OSHAWA","6155875","2022-08-04","2022","08","04","","28.1","","20.4","","24.3","","0.0","","6.3","","","","","","0.2","","","","9","","46",""
"-78.88","43.92","OSHAWA","6155875","2022-08-05","2022","08","05","","29.2","","18.8","","24.0","","0.0","","6.0","","","","","","0.0","","","","9","","37",""
"-78.88","43.92","OSHAWA","6155875","2022-08-06","2022","08","06","","30.6","","18.2","","24.4","","0.0","","6.4","","","","","","0.0","","","","19","","35",""
"-78.88","43.92","OSHAWA","6155875","2022-08-07","2022","08","07","","29.6","","21.1","","25.4","","0.0","","7.4","","","","","","0.0","","","","22","","45",""
"-78.88","43.92","OSHAWA","6155875","2022-08-08","2022","08","08","","28.7","","19.5","","24.1","","0.0","","6.1","","","","","","0.2","","","","21","","52",""
"-78.88","43.92","OSHAWA","6155875","2022-08-09","2022","08","09","","21.9","","14.0","","18.0","","0.0","","0.0","","","","","","0.0","","","","35","","42",""
"-78.88","43.92","OSHAWA","6155875","2022-08-10","2022","08","10","","24.6","","13.7","","19.2","","0.0","","1.2","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-08-11","2022","08","11","","25.7","","13.3","","19.5","","0.0","","1.5","","","","","","0.0","","","","30","","45",""
"-78.88","43.92","OSHAWA","6155875","2022-08-12","2022","08","12","","25.3","","10.1","","17.7","","0.3","","0.0","","","","","","0.0","","","","33","","37",""
"-78.88","43.92","OSHAWA","6155875","2022-08-13","2022","08","13","","24.8","","11.8","","18.3","","0.0","","0.3","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-08-14","2022","08","14","","25.9","","10.9","","18.4","","0.0","","0.4","","","","","","0.0","","","","16","","35",""
"-78.88","43.92","OSHAWA","6155875","2022-08-15","2022","08","15","","28.0","","13.3","","20.7","","0.0","","2.7","","","","","","0.0","","","","9","","35",""
"-78.88","43.92","OSHAWA","6155875","2022-08-16","2022","08","16","","27.9","","16.3","","22.1","","0.0","","4.1","","","","","","0.7","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-08-17","2022","08","17","","27.0","","14.5","","20.8","","0.0","","2.8","","","","","","7.8","","","","35","","50",""
"-78.88","43.92","OSHAWA","6155875","2022-08-18","2022","08","18","","28.1","","14.1","","21.1","","0.0","","3.1","","","","","","0.2","","","","13","","35",""
"-78.88","43.92","OSHAWA","6155875","2022-08-19","2022","08","19","","26.9","","14.0","","20.5","","0.0","","2.5","","","","","","0.0","","","","22","","33",""
"-78.88","43.92","OSHAWA","6155875","2022-08-20","2022","08","20","","29.4","","15.1","","22.3","","0.0","","4.3","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-08-21","2022","08","21","","25.4","","19.0","","22.2","","0.0","","4.2","","","","","","10.2","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-08-22","2022","08","22","","25.1","","19.0","","22.1","","0.0","","4.1","","","","","","10.6","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-08-23","2022","08","23","","28.8","","17.6","","23.2","","0.0","","5.2","","","","","","0.4","","","","8","","58",""
"-78.88","43.92","OSHAWA","6155875","2022-08-24","2022","08","24","","27.8","","14.6","","21.2","","0.0","","3.2","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-08-25","2022","08","25","","24.6","","16.0","","20.3","","0.0","","2.3","","","","","","1.7","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-08-26","2022","08","26","","26.4","","13.9","","20.2","","0.0","","2.2","","","","","","0.0","","","","33","","48",""
"-78.88","43.92","OSHAWA","6155875","2022-08-27","2022","08","27","","23.3","","10.1","","16.7","","1.3","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-08-28","2022","08","28","","27.6","","12.4","","20.0","","0.0","","2.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-08-29","2022","08","29","","29.4","","16.8","","23.1","","0.0","","5.1","","","","","","0.0","","","","19","","52",""
"-78.88","43.92","OSHAWA","6155875","2022-08-30","2022","08","30","","23.7","","16.5","","20.1","","0.0","","2.1","","","","","","3.9","","","","32","","39",""
"-78.88","43.92","OSHAWA","6155875","2022-08-31","2022","08","31","","25.4","","12.6","","19.0","","0.0","","1.0","","","","","","1.5","","","","28","","84",""
"-78.88","43.92","OSHAWA","6155875","2022-09-01","2022","09","01","","21.2","","8.0","","14.6","","3.4","","0.0","","","","","","0.0","","","","33","","41",""
"-78.88","43.92","OSHAWA","6155875","2022-09-02","2022","09","02","","25.9","","11.6","","18.8","","0.0","","0.8","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-09-03","2022","09","03","","28.0","","14.8","","21.4","","0.0","","3.4","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-09-04","2022","09","04","","21.5","","15.2","","18.4","","0.0","","0.4","","","","","","0.0","","","","3","","33",""
"-78.88","43.92","OSHAWA","6155875","2022-09-05","2022","09","05","","22.2","","15.5","","18.9","","0.0","","0.9","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-09-06","2022","09","06","","24.4","","13.1","","18.8","","0.0","","0.8","","","","","","0.0","","","","36","","35",""
"-78.88","43.92","OSHAWA","6155875","2022-09-07","2022","09","07","","23.7","","13.9","","18.8","","0.0","","0.8","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-09-08","2022","09","08","","26.0","","12.9","","19.5","","0.0","","1.5","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-09-09","2022","09","09","","25.7","","11.8","","18.8","","0.0","","0.8","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-09-10","2022","09","10","","25.4","","15.3","","20.4","","0.0","","2.4","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-09-11","2022","09","11","","23.3","","15.8","","19.6","","0.0","","1.6","","","","","","3.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-09-12","2022","09","12","","22.1","","14.3","","18.2","","0.0","","0.2","","","","","","2.3","","","","11","","32",""
"-78.88","43.92","OSHAWA","6155875","2022-09-13","2022","09","13","","22.4","","11.9","","17.2","","0.8","","0.0","","","","","","3.5","","","","26","","32",""
"-78.88","43.92","OSHAWA","6155875","2022-09-14","2022","09","14","","24.9","","8.9","","16.9","","1.1","","0.0","","","","","","0.0","","","","31","","52",""
"-78.88","43.92","OSHAWA","6155875","2022-09-15","2022","09","15","","19.0","","6.9","","13.0","","5.0","","0.0","","","","","","0.0","","","","16","","37",""
"-78.88","43.92","OSHAWA","6155875","2022-09-16","2022","09","16","","18.3","","7.5","","12.9","","5.1","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-09-17","2022","09","17","","23.0","","13.9","","18.5","","0.0","","0.5","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-09-18","2022","09","18","","24.8","","15.1","","20.0","","0.0","","2.0","","","","","","0.5","","","","19","","32",""
"-78.88","43.92","OSHAWA","6155875","2022-09-19","2022","09","19","","26.3","","15.0","","20.7","","0.0","","2.7","","","","","","0.2","","","","18","","39",""
"-78.88","43.92","OSHAWA","6155875","2022-09-20","2022","09","20","","24.0","","12.7","","18.4","","0.0","","0.4","","","","","","0.0","","","","31","","39",""
"-78.88","43.92","OSHAWA","6155875","2022-09-21","2022","09","21","","28.3","","11.6","","20.0","","0.0","","2.0","","","","","","0.0","","","","32","","55",""
"-78.88","43.92","OSHAWA","6155875","2022-09-22","2022","09","22","","17.5","","6.3","","11.9","","6.1","","0.0","","","","","","0.0","","","","33","","54",""
"-78.88","43.92","OSHAWA","6155875","2022-09-23","2022","09","23","","15.5","","4.2","","9.9","","8.1","","0.0","","","","","","0.0","","","","33","","45",""
"-78.88","43.92","OSHAWA","6155875","2022-09-24","2022","09","24","","17.1","","4.0","","10.6","","7.4","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-09-25","2022","09","25","","17.1","","12.6","","14.9","","3.1","","0.0","","","","","","14.4","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-09-26","2022","09","26","","16.6","","11.0","","13.8","","4.2","","0.0","","","","","","2.2","","","","22","","45",""
"-78.88","43.92","OSHAWA","6155875","2022-09-27","2022","09","27","","16.8","","11.5","","14.2","","3.8","","0.0","","","","","","8.4","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-09-28","2022","09","28","","14.8","","6.8","","10.8","","7.2","","0.0","","","","","","0.0","","","","35","","33",""
"-78.88","43.92","OSHAWA","6155875","2022-09-29","2022","09","29","","15.7","","1.6","","8.7","","9.3","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-09-30","2022","09","30","","16.4","","2.8","","9.6","","8.4","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-10-01","2022","10","01","","20.3","","5.4","","12.9","","5.1","","0.0","","","","","","0.0","","","","2","","41",""
"-78.88","43.92","OSHAWA","6155875","2022-10-02","2022","10","02","","15.7","","0.4","","8.1","","9.9","","0.0","","","","","","0.0","","","","2","","41",""
"-78.88","43.92","OSHAWA","6155875","2022-10-03","2022","10","03","","15.5","","0.0","","7.8","","10.2","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-10-04","2022","10","04","","19.2","","3.1","","11.2","","6.8","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-10-05","2022","10","05","","21.2","","5.4","","13.3","","4.7","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-10-06","2022","10","06","","21.0","","9.2","","15.1","","2.9","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-10-07","2022","10","07","","15.6","","3.2","","9.4","","8.6","","0.0","","","","","","0.7","","","","30","","46",""
"-78.88","43.92","OSHAWA","6155875","2022-10-08","2022","10","08","","11.0","","1.6","","6.3","","11.7","","0.0","","","","","","0.0","","","","25","","39",""
"-78.88","43.92","OSHAWA","6155875","2022-10-09","2022","10","09","","14.4","","5.8","","10.1","","7.9","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-10-10","2022","10","10","","13.8","","1.6","","7.7","","10.3","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-10-11","2022","10","11","","19.5","","0.5","","10.0","","8.0","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-10-12","2022","10","12","","18.3","","7.2","","12.8","","5.2","","0.0","","","","","","1.5","","","","13","","32",""
"-78.88","43.92","OSHAWA","6155875","2022-10-13","2022","10","13","","14.9","","2.4","","8.7","","9.3","","0.0","","","","","","20.0","","","","23","","41",""
"-78.88","43.92","OSHAWA","6155875","2022-10-14","2022","10","14","","12.4","","3.1","","7.8","","10.2","","0.0","","","","","","4.8","","","","24","","33",""
"-78.88","43.92","OSHAWA","6155875","2022-10-15","2022","10","15","","14.6","","3.7","","9.2","","8.8","","0.0","","","","","","0.5","","","","25","","67",""
"-78.88","43.92","OSHAWA","6155875","2022-10-16","2022","10","16","","14.1","","1.8","","8.0","","10.0","","0.0","","","","","","0.0","","","","20","","39",""
"-78.88","43.92","OSHAWA","6155875","2022-10-17","2022","10","17","","9.8","","4.2","","7.0","","11.0","","0.0","","","","","","1.4","","","","20","","45",""
"-78.88","43.92","OSHAWA","6155875","2022-10-18","2022","10","18","","8.9","","3.6","","6.3","","11.7","","0.0","","","","","","5.2","","","","21","","45",""
"-78.88","43.92","OSHAWA","6155875","2022-10-19","2022","10","19","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-10-20","2022","10","20","","7.3","","-2.7","","2.3","","15.7","","0.0","","","","","","0.0","","","","22","","41",""
"-78.88","43.92","OSHAWA","6155875","2022-10-21","2022","10","21","","14.8","","-2.7","","6.1","","11.9","","0.0","","","","","","0.0","","","","18","","32",""
"-78.88","43.92","OSHAWA","6155875","2022-10-22","2022","10","22","","18.5","","3.2","","10.9","","7.1","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-10-23","2022","10","23","","19.9","","3.2","","11.6","","6.4","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-10-24","2022","10","24","","19.5","","3.4","","11.5","","6.5","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-10-25","2022","10","25","","20.3","","11.0","","15.7","","2.3","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-10-26","2022","10","26","","15.1","","7.0","","11.1","","6.9","","0.0","","","","","","11.3","","","","29","","58",""
"-78.88","43.92","OSHAWA","6155875","2022-10-27","2022","10","27","","10.2","","0.2","","5.2","","12.8","","0.0","","","","","","0.0","","","","33","","41",""
"-78.88","43.92","OSHAWA","6155875","2022-10-28","2022","10","28","","10.4","","-1.0","","4.7","","13.3","","0.0","","","","","","0.0","","","","11","","33",""
"-78.88","43.92","OSHAWA","6155875","2022-10-29","2022","10","29","","14.4","","-1.5","","6.5","","11.5","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-10-30","2022","10","30","","14.2","","-2.0","","6.1","","11.9","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-10-31","2022","10","31","","12.9","","3.0","","8.0","","10.0","","0.0","","","","","","4.8","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-11-01","2022","11","01","","18.8","","5.4","","12.1","","5.9","","0.0","","","","","","0.2","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-11-02","2022","11","02","","13.0","","2.8","","7.9","","10.1","","0.0","","","","","","0.2","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-11-03","2022","11","03","","9.1","","7.1","","8.1","","9.9","","0.0","","","","","","0.2","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-11-04","2022","11","04","","18.0","","3.3","","10.7","","7.3","","0.0","","","","","","0.2","","","","9","","68",""
"-78.88","43.92","OSHAWA","6155875","2022-11-05","2022","11","05","","23.0","","6.7","","14.9","","3.1","","0.0","","","","","","1.0","","","","22","","48",""
"-78.88","43.92","OSHAWA","6155875","2022-11-06","2022","11","06","","16.5","","10.3","","13.4","","4.6","","0.0","","","","","","0.0","","","","23","","35",""
"-78.88","43.92","OSHAWA","6155875","2022-11-07","2022","11","07","","13.2","","2.4","","7.8","","10.2","","0.0","","","","","","0.0","","","","27","","54",""
"-78.88","43.92","OSHAWA","6155875","2022-11-08","2022","11","08","","8.9","","-1.7","","3.6","","14.4","","0.0","","","","","","0.0","","","","2","","32",""
"-78.88","43.92","OSHAWA","6155875","2022-11-09","2022","11","09","","10.9","","-0.6","","5.2","","12.8","","0.0","","","","","","0.0","","","","11","","35",""
"-78.88","43.92","OSHAWA","6155875","2022-11-10","2022","11","10","","17.2","","1.2","","9.2","","8.8","","0.0","","","","","","0.0","","","","21","","48",""
"-78.88","43.92","OSHAWA","6155875","2022-11-11","2022","11","11","","14.3","","3.9","","9.1","","8.9","","0.0","","","","","","7.8","","","","32","","39",""
"-78.88","43.92","OSHAWA","6155875","2022-11-12","2022","11","12","","11.2","","3.2","","7.2","","10.8","","0.0","","","","","","0.0","","","","30","","42",""
"-78.88","43.92","OSHAWA","6155875","2022-11-13","2022","11","13","","3.3","","-1.6","","0.9","","17.1","","0.0","","","","","","0.0","","","","31","","37",""
"-78.88","43.92","OSHAWA","6155875","2022-11-14","2022","11","14","","3.7","","-4.9","","-0.6","","18.6","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-11-15","2022","11","15","","1.2","","-5.4","","-2.1","","20.1","","0.0","","","","","","0.0","","","","7","","42",""
"-78.88","43.92","OSHAWA","6155875","2022-11-16","2022","11","16","","1.2","","-2.0","","-0.4","","18.4","","0.0","","","","","","1.0","","","","6","","33",""
"-78.88","43.92","OSHAWA","6155875","2022-11-17","2022","11","17","","0.9","","-4.0","","-1.6","","19.6","","0.0","","","","","","0.0","","","","28","","50",""
"-78.88","43.92","OSHAWA","6155875","2022-11-18","2022","11","18","","2.4","","-3.0","","-0.3","","18.3","","0.0","","","","","","0.2","","","","26","","50",""
"-78.88","43.92","OSHAWA","6155875","2022-11-19","2022","11","19","","-0.5","","-5.6","","-3.1","","21.1","","0.0","","","","","","0.0","","","","21","","48",""
"-78.88","43.92","OSHAWA","6155875","2022-11-20","2022","11","20","","-2.0","","-5.8","","-3.9","","21.9","","0.0","","","","","","0.0","","","","26","","63",""
"-78.88","43.92","OSHAWA","6155875","2022-11-21","2022","11","21","","7.0","","-7.7","","-0.4","","18.4","","0.0","","","","","","0.0","","","","21","","76",""
"-78.88","43.92","OSHAWA","6155875","2022-11-22","2022","11","22","","4.7","","-6.0","","-0.7","","18.7","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-11-23","2022","11","23","","7.4","","-4.2","","1.6","","16.4","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-11-24","2022","11","24","","8.3","","-4.2","","2.1","","15.9","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-11-25","2022","11","25","","7.2","","2.1","","4.7","","13.3","","0.0","","","","","","1.0","","","","30","","61",""
"-78.88","43.92","OSHAWA","6155875","2022-11-26","2022","11","26","","10.1","","-3.9","","3.1","","14.9","","0.0","","","","","","0.0","","","","22","","46",""
"-78.88","43.92","OSHAWA","6155875","2022-11-27","2022","11","27","","5.5","","-2.2","","1.7","","16.3","","0.0","","","","","","3.4","","","","36","","41",""
"-78.88","43.92","OSHAWA","6155875","2022-11-28","2022","11","28","","3.3","","-1.7","","0.8","","17.2","","0.0","","","","","","0.0","","","","33","","41",""
"-78.88","43.92","OSHAWA","6155875","2022-11-29","2022","11","29","","5.7","","-0.9","","2.4","","15.6","","0.0","","","","","","0.0","","","","12","","48",""
"-78.88","43.92","OSHAWA","6155875","2022-11-30","2022","11","30","","7.2","","-1.2","","3.0","","15.0","","0.0","","","","","","26.8","","","","27","","65",""
"-78.88","43.92","OSHAWA","6155875","2022-12-01","2022","12","01","","2.3","","-4.0","","-0.9","","18.9","","0.0","","","","","","0.0","","","","28","","52",""
"-78.88","43.92","OSHAWA","6155875","2022-12-02","2022","12","02","","5.7","","-5.0","","0.4","","17.6","","0.0","","","","","","1.3","","","","17","","35",""
"-78.88","43.92","OSHAWA","6155875","2022-12-03","2022","12","03","","9.2","","-0.4","","4.4","","13.6","","0.0","","","","","","5.2","","","","29","","76",""
"-78.88","43.92","OSHAWA","6155875","2022-12-04","2022","12","04","","1.4","","-3.0","","-0.8","","18.8","","0.0","","","","","","0.0","","","","20","","42",""
"-78.88","43.92","OSHAWA","6155875","2022-12-05","2022","12","05","","4.8","","-1.0","","1.9","","16.1","","0.0","","","","","","0.0","","","","21","","52",""
"-78.88","43.92","OSHAWA","6155875","2022-12-06","2022","12","06","","6.0","","3.5","","4.8","","13.2","","0.0","","","","","","0.5","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2022-12-07","2022","12","07","","7.2","","3.9","","5.6","","12.4","","0.0","","","","","","","M","","","","M","","M"
